2017-05-10T00:38:21.664Z INFO    ConnectionProfileManager :constructor()             Created a new ConnectionProfileManager {"0":{"fs":{"constants":{"O_RDONLY":0,"O_WRONLY":1,"O_RDWR":2,"S_IFMT":61440,"S_IFREG":32768,"S_IFDIR":16384,"S_IFCHR":8192,"S_IFBLK":24576,"S_IFIFO":4096,"S_IFLNK":40960,"S_IFSOCK":49152,"O_CREAT":64,"O_EXCL":128,"O_NOCTTY":256,"O_TRUNC":512,"O_APPEND":1024,"O_DIRECTORY":65536,"O_NOATIME":262144,"O_NOFOLLOW":131072,"O_SYNC":4096,"O_DIRECT":16384,"O_NONBLOCK":2048,"S_IRWXU":448,"S_IRUSR":256,"S_IWUSR":128,"S_IXUSR":64,"S_IRWXG":56,"S_IRGRP":32,"S_IWGRP":16,"S_IXGRP":8,"S_IRWXO":7,"S_IROTH":4,"S_IWOTH":2,"S_IXOTH":1,"F_OK":0,"R_OK":4,"W_OK":2,"X_OK":1},"F_OK":0,"R_OK":4,"W_OK":2,"X_OK":1}}}$
2017-05-10T00:38:21.665Z INFO    ConnectionProfileManager :connect()                 Connecting using defaultProfile {"0":"taxtime-quick-biz-loans"}$
2017-05-10T00:38:21.670Z INFO    FSConnectionProfileStore :load()                    Loaded connection profile defaultProfile {"0":"{\n    \"type\": \"hlf\",\n    \"membershipServicesURL\": \"grpc://localhost:7054\",\n    \"peerURL\": \"grpc://localhost:7051\",\n    \"eventHubURL\": \"grpc://localhost:7053\",\n    \"keyValStore\": \"/home/gunungmerapi/.composer-credentials\",\n    \"deployWaitTime\": \"300\",\n    \"invokeWaitTime\": \"100\",\n    \"networks\": {\n        \"taxtime-quick-biz-loans\": \"14acb38b5dde24074059f4cc8f73b045b94c37d4cb81b695d686afe0a876a5e7\"\n    }\n}"}$
2017-05-10T00:38:21.670Z INFO    ConnectionProfileManager :getConnectionManager()    Looking up a connection manager for profile {"0":"defaultProfile"}$
2017-05-10T00:38:21.674Z INFO    FSConnectionProfileStore :load()                    Loaded connection profile defaultProfile {"0":"{\n    \"type\": \"hlf\",\n    \"membershipServicesURL\": \"grpc://localhost:7054\",\n    \"peerURL\": \"grpc://localhost:7051\",\n    \"eventHubURL\": \"grpc://localhost:7053\",\n    \"keyValStore\": \"/home/gunungmerapi/.composer-credentials\",\n    \"deployWaitTime\": \"300\",\n    \"invokeWaitTime\": \"100\",\n    \"networks\": {\n        \"taxtime-quick-biz-loans\": \"14acb38b5dde24074059f4cc8f73b045b94c37d4cb81b695d686afe0a876a5e7\"\n    }\n}"}$
2017-05-10T00:38:21.885Z INFO    ConnectionProfileManager :getConnectionManager()    Using this connection manager  {"0":{"connectionProfileManager":{"connectionProfileStore":{"fs":{"constants":{"O_RDONLY":0,"O_WRONLY":1,"O_RDWR":2,"S_IFMT":61440,"S_IFREG":32768,"S_IFDIR":16384,"S_IFCHR":8192,"S_IFBLK":24576,"S_IFIFO":4096,"S_IFLNK":40960,"S_IFSOCK":49152,"O_CREAT":64,"O_EXCL":128,"O_NOCTTY":256,"O_TRUNC":512,"O_APPEND":1024,"O_DIRECTORY":65536,"O_NOATIME":262144,"O_NOFOLLOW":131072,"O_SYNC":4096,"O_DIRECT":16384,"O_NONBLOCK":2048,"S_IRWXU":448,"S_IRUSR":256,"S_IWUSR":128,"S_IXUSR":64,"S_IRWXG":56,"S_IRGRP":32,"S_IWGRP":16,"S_IXGRP":8,"S_IRWXO":7,"S_IROTH":4,"S_IWOTH":2,"S_IXOTH":1,"F_OK":0,"R_OK":4,"W_OK":2,"X_OK":1},"F_OK":0,"R_OK":4,"W_OK":2,"X_OK":1}}}}}$
2017-05-10T00:38:23.695Z INFO    HFCUtil                  :queryChainCode()          onComplete {"name":"WebAppAdmin","enrollment":{"key":"3740deef33acb34567ec0f5c135e65488f6030cfd84f396d7fd0de20888b09ac","cert":"308201b83082015da003020102020101300a06082a8648ce3d0403033031310b300906035504061302555331143012060355040a130b48797065726c6564676572310c300a06035504031303656361301e170d3137303530393133303431385a170d3137303830373133303431385a3047310b300906035504061302555331143012060355040a130b48797065726c65646765723122302006035504030c1957656241707041646d696e5c696e737469747574696f6e5f613059301306072a8648ce3d020106082a8648ce3d03010703420004693d7b0430a1d426c55e1a2ecdc682107da302fc2a36fb7af6a3c716df57996d9dba26b6a213ffab098aa027a8badee4136f22f128626a8c53885e62fb661ebca350304e300e0603551d0f0101ff040403020780300c0603551d130101ff04023000300d0603551d0e0406040401020304300f0603551d2304083006800401020304300e06065103040506070101ff040131300a06082a8648ce3d0403030349003046022100f39742f6a7c14219c154f71874a91a31bdc06cf857907b245824636af696a107022100e483f7061e3284ebea8b2aa4f1a9586c379c4eb3c9676f2b8cd0ab834fec6b7c","chainKey":"2d2d2d2d2d424547494e204543445341205055424c4943204b45592d2d2d2d2d0a4d466b77457759484b6f5a497a6a3043415159494b6f5a497a6a304441516344516741455358464b504247584273427667483558522f434a426e4571573255710a35394a7a5a725065705670664270543648776e6977557631416859484f547577456a732f57336f6c48762f6954557266555975315a57566546413d3d0a2d2d2d2d2d454e44204543445341205055424c4943204b45592d2d2d2d2d0a","queryStateKey":{"type":"Buffer","data":[145,214,179,81,16,65,246,162,68,139,130,213,4,77,251,77,5,3,193,51,144,89,129,148]}}} {"0":{"chaincodeID":"14acb38b5dde24074059f4cc8f73b045b94c37d4cb81b695d686afe0a876a5e7","fcn":"getAllResourcesInRegistry","args":["Asset","net.gunungmerapi.taxTimeQuickBizLoansNetwork.User"],"attrs":["userID"]}}$
2017-05-10T00:38:23.695Z INFO    HFCConnection            :queryChainCode()          Function getAllResourcesInRegistry {"0":["Asset","net.gunungmerapi.taxTimeQuickBizLoansNetwork.ChartOfAccounts"]}$
2017-05-10T00:38:23.695Z INFO    HFCUtil                  :queryChainCode()          enrolledMember {"name":"WebAppAdmin","enrollment":{"key":"3740deef33acb34567ec0f5c135e65488f6030cfd84f396d7fd0de20888b09ac","cert":"308201b83082015da003020102020101300a06082a8648ce3d0403033031310b300906035504061302555331143012060355040a130b48797065726c6564676572310c300a06035504031303656361301e170d3137303530393133303431385a170d3137303830373133303431385a3047310b300906035504061302555331143012060355040a130b48797065726c65646765723122302006035504030c1957656241707041646d696e5c696e737469747574696f6e5f613059301306072a8648ce3d020106082a8648ce3d03010703420004693d7b0430a1d426c55e1a2ecdc682107da302fc2a36fb7af6a3c716df57996d9dba26b6a213ffab098aa027a8badee4136f22f128626a8c53885e62fb661ebca350304e300e0603551d0f0101ff040403020780300c0603551d130101ff04023000300d0603551d0e0406040401020304300f0603551d2304083006800401020304300e06065103040506070101ff040131300a06082a8648ce3d0403030349003046022100f39742f6a7c14219c154f71874a91a31bdc06cf857907b245824636af696a107022100e483f7061e3284ebea8b2aa4f1a9586c379c4eb3c9676f2b8cd0ab834fec6b7c","chainKey":"2d2d2d2d2d424547494e204543445341205055424c4943204b45592d2d2d2d2d0a4d466b77457759484b6f5a497a6a3043415159494b6f5a497a6a304441516344516741455358464b504247584273427667483558522f434a426e4571573255710a35394a7a5a725065705670664270543648776e6977557631416859484f547577456a732f57336f6c48762f6954557266555975315a57566546413d3d0a2d2d2d2d2d454e44204543445341205055424c4943204b45592d2d2d2d2d0a","queryStateKey":{"type":"Buffer","data":[145,214,179,81,16,65,246,162,68,139,130,213,4,77,251,77,5,3,193,51,144,89,129,148]}}} {"0":{"chaincodeID":"14acb38b5dde24074059f4cc8f73b045b94c37d4cb81b695d686afe0a876a5e7","fcn":"getAllResourcesInRegistry","args":["Asset","net.gunungmerapi.taxTimeQuickBizLoansNetwork.ChartOfAccounts"],"attrs":["userID"]}}$
2017-05-10T00:38:23.750Z INFO    HFCUtil                  :queryChainCode()          onComplete {"name":"WebAppAdmin","enrollment":{"key":"3740deef33acb34567ec0f5c135e65488f6030cfd84f396d7fd0de20888b09ac","cert":"308201b83082015da003020102020101300a06082a8648ce3d0403033031310b300906035504061302555331143012060355040a130b48797065726c6564676572310c300a06035504031303656361301e170d3137303530393133303431385a170d3137303830373133303431385a3047310b300906035504061302555331143012060355040a130b48797065726c65646765723122302006035504030c1957656241707041646d696e5c696e737469747574696f6e5f613059301306072a8648ce3d020106082a8648ce3d03010703420004693d7b0430a1d426c55e1a2ecdc682107da302fc2a36fb7af6a3c716df57996d9dba26b6a213ffab098aa027a8badee4136f22f128626a8c53885e62fb661ebca350304e300e0603551d0f0101ff040403020780300c0603551d130101ff04023000300d0603551d0e0406040401020304300f0603551d2304083006800401020304300e06065103040506070101ff040131300a06082a8648ce3d0403030349003046022100f39742f6a7c14219c154f71874a91a31bdc06cf857907b245824636af696a107022100e483f7061e3284ebea8b2aa4f1a9586c379c4eb3c9676f2b8cd0ab834fec6b7c","chainKey":"2d2d2d2d2d424547494e204543445341205055424c4943204b45592d2d2d2d2d0a4d466b77457759484b6f5a497a6a3043415159494b6f5a497a6a304441516344516741455358464b504247584273427667483558522f434a426e4571573255710a35394a7a5a725065705670664270543648776e6977557631416859484f547577456a732f57336f6c48762f6954557266555975315a57566546413d3d0a2d2d2d2d2d454e44204543445341205055424c4943204b45592d2d2d2d2d0a","queryStateKey":{"type":"Buffer","data":[145,214,179,81,16,65,246,162,68,139,130,213,4,77,251,77,5,3,193,51,144,89,129,148]}}} {"0":{"chaincodeID":"14acb38b5dde24074059f4cc8f73b045b94c37d4cb81b695d686afe0a876a5e7","fcn":"getAllResourcesInRegistry","args":["Asset","net.gunungmerapi.taxTimeQuickBizLoansNetwork.ChartOfAccounts"],"attrs":["userID"]}}$
2017-05-10T00:38:23.750Z INFO    HFCConnection            :queryChainCode()          Function getAllResourcesInRegistry {"0":["Asset","net.gunungmerapi.taxTimeQuickBizLoansNetwork.Offer"]}$
2017-05-10T00:38:23.750Z INFO    HFCUtil                  :queryChainCode()          enrolledMember {"name":"WebAppAdmin","enrollment":{"key":"3740deef33acb34567ec0f5c135e65488f6030cfd84f396d7fd0de20888b09ac","cert":"308201b83082015da003020102020101300a06082a8648ce3d0403033031310b300906035504061302555331143012060355040a130b48797065726c6564676572310c300a06035504031303656361301e170d3137303530393133303431385a170d3137303830373133303431385a3047310b300906035504061302555331143012060355040a130b48797065726c65646765723122302006035504030c1957656241707041646d696e5c696e737469747574696f6e5f613059301306072a8648ce3d020106082a8648ce3d03010703420004693d7b0430a1d426c55e1a2ecdc682107da302fc2a36fb7af6a3c716df57996d9dba26b6a213ffab098aa027a8badee4136f22f128626a8c53885e62fb661ebca350304e300e0603551d0f0101ff040403020780300c0603551d130101ff04023000300d0603551d0e0406040401020304300f0603551d2304083006800401020304300e06065103040506070101ff040131300a06082a8648ce3d0403030349003046022100f39742f6a7c14219c154f71874a91a31bdc06cf857907b245824636af696a107022100e483f7061e3284ebea8b2aa4f1a9586c379c4eb3c9676f2b8cd0ab834fec6b7c","chainKey":"2d2d2d2d2d424547494e204543445341205055424c4943204b45592d2d2d2d2d0a4d466b77457759484b6f5a497a6a3043415159494b6f5a497a6a304441516344516741455358464b504247584273427667483558522f434a426e4571573255710a35394a7a5a725065705670664270543648776e6977557631416859484f547577456a732f57336f6c48762f6954557266555975315a57566546413d3d0a2d2d2d2d2d454e44204543445341205055424c4943204b45592d2d2d2d2d0a","queryStateKey":{"type":"Buffer","data":[145,214,179,81,16,65,246,162,68,139,130,213,4,77,251,77,5,3,193,51,144,89,129,148]}}} {"0":{"chaincodeID":"14acb38b5dde24074059f4cc8f73b045b94c37d4cb81b695d686afe0a876a5e7","fcn":"getAllResourcesInRegistry","args":["Asset","net.gunungmerapi.taxTimeQuickBizLoansNetwork.Offer"],"attrs":["userID"]}}$
2017-05-10T00:38:23.808Z INFO    HFCUtil                  :queryChainCode()          onComplete {"name":"WebAppAdmin","enrollment":{"key":"3740deef33acb34567ec0f5c135e65488f6030cfd84f396d7fd0de20888b09ac","cert":"308201b83082015da003020102020101300a06082a8648ce3d0403033031310b300906035504061302555331143012060355040a130b48797065726c6564676572310c300a06035504031303656361301e170d3137303530393133303431385a170d3137303830373133303431385a3047310b300906035504061302555331143012060355040a130b48797065726c65646765723122302006035504030c1957656241707041646d696e5c696e737469747574696f6e5f613059301306072a8648ce3d020106082a8648ce3d03010703420004693d7b0430a1d426c55e1a2ecdc682107da302fc2a36fb7af6a3c716df57996d9dba26b6a213ffab098aa027a8badee4136f22f128626a8c53885e62fb661ebca350304e300e0603551d0f0101ff040403020780300c0603551d130101ff04023000300d0603551d0e0406040401020304300f0603551d2304083006800401020304300e06065103040506070101ff040131300a06082a8648ce3d0403030349003046022100f39742f6a7c14219c154f71874a91a31bdc06cf857907b245824636af696a107022100e483f7061e3284ebea8b2aa4f1a9586c379c4eb3c9676f2b8cd0ab834fec6b7c","chainKey":"2d2d2d2d2d424547494e204543445341205055424c4943204b45592d2d2d2d2d0a4d466b77457759484b6f5a497a6a3043415159494b6f5a497a6a304441516344516741455358464b504247584273427667483558522f434a426e4571573255710a35394a7a5a725065705670664270543648776e6977557631416859484f547577456a732f57336f6c48762f6954557266555975315a57566546413d3d0a2d2d2d2d2d454e44204543445341205055424c4943204b45592d2d2d2d2d0a","queryStateKey":{"type":"Buffer","data":[145,214,179,81,16,65,246,162,68,139,130,213,4,77,251,77,5,3,193,51,144,89,129,148]}}} {"0":{"chaincodeID":"14acb38b5dde24074059f4cc8f73b045b94c37d4cb81b695d686afe0a876a5e7","fcn":"getAllResourcesInRegistry","args":["Asset","net.gunungmerapi.taxTimeQuickBizLoansNetwork.Offer"],"attrs":["userID"]}}$
2017-05-10T00:38:23.808Z INFO    HFCConnection            :queryChainCode()          Function getAllResourcesInRegistry {"0":["Asset","net.gunungmerapi.taxTimeQuickBizLoansNetwork.TaxAccountant"]}$
2017-05-10T00:38:23.808Z INFO    HFCUtil                  :queryChainCode()          enrolledMember {"name":"WebAppAdmin","enrollment":{"key":"3740deef33acb34567ec0f5c135e65488f6030cfd84f396d7fd0de20888b09ac","cert":"308201b83082015da003020102020101300a06082a8648ce3d0403033031310b300906035504061302555331143012060355040a130b48797065726c6564676572310c300a06035504031303656361301e170d3137303530393133303431385a170d3137303830373133303431385a3047310b300906035504061302555331143012060355040a130b48797065726c65646765723122302006035504030c1957656241707041646d696e5c696e737469747574696f6e5f613059301306072a8648ce3d020106082a8648ce3d03010703420004693d7b0430a1d426c55e1a2ecdc682107da302fc2a36fb7af6a3c716df57996d9dba26b6a213ffab098aa027a8badee4136f22f128626a8c53885e62fb661ebca350304e300e0603551d0f0101ff040403020780300c0603551d130101ff04023000300d0603551d0e0406040401020304300f0603551d2304083006800401020304300e06065103040506070101ff040131300a06082a8648ce3d0403030349003046022100f39742f6a7c14219c154f71874a91a31bdc06cf857907b245824636af696a107022100e483f7061e3284ebea8b2aa4f1a9586c379c4eb3c9676f2b8cd0ab834fec6b7c","chainKey":"2d2d2d2d2d424547494e204543445341205055424c4943204b45592d2d2d2d2d0a4d466b77457759484b6f5a497a6a3043415159494b6f5a497a6a304441516344516741455358464b504247584273427667483558522f434a426e4571573255710a35394a7a5a725065705670664270543648776e6977557631416859484f547577456a732f57336f6c48762f6954557266555975315a57566546413d3d0a2d2d2d2d2d454e44204543445341205055424c4943204b45592d2d2d2d2d0a","queryStateKey":{"type":"Buffer","data":[145,214,179,81,16,65,246,162,68,139,130,213,4,77,251,77,5,3,193,51,144,89,129,148]}}} {"0":{"chaincodeID":"14acb38b5dde24074059f4cc8f73b045b94c37d4cb81b695d686afe0a876a5e7","fcn":"getAllResourcesInRegistry","args":["Asset","net.gunungmerapi.taxTimeQuickBizLoansNetwork.TaxAccountant"],"attrs":["userID"]}}$
2017-05-10T00:38:23.919Z INFO    HFCUtil                  :queryChainCode()          onComplete {"name":"WebAppAdmin","enrollment":{"key":"3740deef33acb34567ec0f5c135e65488f6030cfd84f396d7fd0de20888b09ac","cert":"308201b83082015da003020102020101300a06082a8648ce3d0403033031310b300906035504061302555331143012060355040a130b48797065726c6564676572310c300a06035504031303656361301e170d3137303530393133303431385a170d3137303830373133303431385a3047310b300906035504061302555331143012060355040a130b48797065726c65646765723122302006035504030c1957656241707041646d696e5c696e737469747574696f6e5f613059301306072a8648ce3d020106082a8648ce3d03010703420004693d7b0430a1d426c55e1a2ecdc682107da302fc2a36fb7af6a3c716df57996d9dba26b6a213ffab098aa027a8badee4136f22f128626a8c53885e62fb661ebca350304e300e0603551d0f0101ff040403020780300c0603551d130101ff04023000300d0603551d0e0406040401020304300f0603551d2304083006800401020304300e06065103040506070101ff040131300a06082a8648ce3d0403030349003046022100f39742f6a7c14219c154f71874a91a31bdc06cf857907b245824636af696a107022100e483f7061e3284ebea8b2aa4f1a9586c379c4eb3c9676f2b8cd0ab834fec6b7c","chainKey":"2d2d2d2d2d424547494e204543445341205055424c4943204b45592d2d2d2d2d0a4d466b77457759484b6f5a497a6a3043415159494b6f5a497a6a304441516344516741455358464b504247584273427667483558522f434a426e4571573255710a35394a7a5a725065705670664270543648776e6977557631416859484f547577456a732f57336f6c48762f6954557266555975315a57566546413d3d0a2d2d2d2d2d454e44204543445341205055424c4943204b45592d2d2d2d2d0a","queryStateKey":{"type":"Buffer","data":[145,214,179,81,16,65,246,162,68,139,130,213,4,77,251,77,5,3,193,51,144,89,129,148]}}} {"0":{"chaincodeID":"14acb38b5dde24074059f4cc8f73b045b94c37d4cb81b695d686afe0a876a5e7","fcn":"getAllResourcesInRegistry","args":["Asset","net.gunungmerapi.taxTimeQuickBizLoansNetwork.TaxAccountant"],"attrs":["userID"]}}$
