2017-05-24T11:58:06.765Z INFO    ConnectionProfileManager :constructor()             Created a new ConnectionProfileManager {"0":{"fs":{"constants":{"O_RDONLY":0,"O_WRONLY":1,"O_RDWR":2,"S_IFMT":61440,"S_IFREG":32768,"S_IFDIR":16384,"S_IFCHR":8192,"S_IFBLK":24576,"S_IFIFO":4096,"S_IFLNK":40960,"S_IFSOCK":49152,"O_CREAT":64,"O_EXCL":128,"O_NOCTTY":256,"O_TRUNC":512,"O_APPEND":1024,"O_DIRECTORY":65536,"O_NOATIME":262144,"O_NOFOLLOW":131072,"O_SYNC":4096,"O_DIRECT":16384,"O_NONBLOCK":2048,"S_IRWXU":448,"S_IRUSR":256,"S_IWUSR":128,"S_IXUSR":64,"S_IRWXG":56,"S_IRGRP":32,"S_IWGRP":16,"S_IXGRP":8,"S_IRWXO":7,"S_IROTH":4,"S_IWOTH":2,"S_IXOTH":1,"F_OK":0,"R_OK":4,"W_OK":2,"X_OK":1},"F_OK":0,"R_OK":4,"W_OK":2,"X_OK":1}}}$
2017-05-24T11:58:06.766Z INFO    ConnectionProfileManager :connect()                 Connecting using defaultProfile {"0":"taxtime-quick-biz-loans"}$
2017-05-24T11:58:06.778Z INFO    FSConnectionProfileStore :load()                    Loaded connection profile defaultProfile {"0":"{\n    \"type\": \"hlf\",\n    \"membershipServicesURL\": \"grpc://localhost:7054\",\n    \"peerURL\": \"grpc://localhost:7051\",\n    \"eventHubURL\": \"grpc://localhost:7053\",\n    \"keyValStore\": \"/home/gunungmerapi/.composer-credentials\",\n    \"deployWaitTime\": \"300\",\n    \"invokeWaitTime\": \"100\",\n    \"networks\": {\n        \"taxtime-quick-biz-loans\": \"840edd43700b25bc15ffee31d33d193f46b408a5acf8c16db544f7db29086160\"\n    }\n}"}$
2017-05-24T11:58:06.778Z INFO    ConnectionProfileManager :getConnectionManager()    Looking up a connection manager for profile {"0":"defaultProfile"}$
2017-05-24T11:58:06.779Z INFO    FSConnectionProfileStore :load()                    Loaded connection profile defaultProfile {"0":"{\n    \"type\": \"hlf\",\n    \"membershipServicesURL\": \"grpc://localhost:7054\",\n    \"peerURL\": \"grpc://localhost:7051\",\n    \"eventHubURL\": \"grpc://localhost:7053\",\n    \"keyValStore\": \"/home/gunungmerapi/.composer-credentials\",\n    \"deployWaitTime\": \"300\",\n    \"invokeWaitTime\": \"100\",\n    \"networks\": {\n        \"taxtime-quick-biz-loans\": \"840edd43700b25bc15ffee31d33d193f46b408a5acf8c16db544f7db29086160\"\n    }\n}"}$
2017-05-24T11:58:06.987Z INFO    ConnectionProfileManager :getConnectionManager()    Using this connection manager  {"0":{"connectionProfileManager":{"connectionProfileStore":{"fs":{"constants":{"O_RDONLY":0,"O_WRONLY":1,"O_RDWR":2,"S_IFMT":61440,"S_IFREG":32768,"S_IFDIR":16384,"S_IFCHR":8192,"S_IFBLK":24576,"S_IFIFO":4096,"S_IFLNK":40960,"S_IFSOCK":49152,"O_CREAT":64,"O_EXCL":128,"O_NOCTTY":256,"O_TRUNC":512,"O_APPEND":1024,"O_DIRECTORY":65536,"O_NOATIME":262144,"O_NOFOLLOW":131072,"O_SYNC":4096,"O_DIRECT":16384,"O_NONBLOCK":2048,"S_IRWXU":448,"S_IRUSR":256,"S_IWUSR":128,"S_IXUSR":64,"S_IRWXG":56,"S_IRGRP":32,"S_IWGRP":16,"S_IXGRP":8,"S_IRWXO":7,"S_IROTH":4,"S_IWOTH":2,"S_IXOTH":1,"F_OK":0,"R_OK":4,"W_OK":2,"X_OK":1},"F_OK":0,"R_OK":4,"W_OK":2,"X_OK":1}}}}}$
2017-05-24T11:59:07.724Z INFO    HFCUtil                  :queryChainCode()          enrolledMember {"name":"WebAppAdmin","enrollment":{"key":"1fc7556b58baeed4fbd57e99638005046a67177b18e42b3fe354c9c73beff418","cert":"308201b73082015da003020102020101300a06082a8648ce3d0403033031310b300906035504061302555331143012060355040a130b48797065726c6564676572310c300a06035504031303656361301e170d3137303532333135353135385a170d3137303832313135353135385a3047310b300906035504061302555331143012060355040a130b48797065726c65646765723122302006035504030c1957656241707041646d696e5c696e737469747574696f6e5f613059301306072a8648ce3d020106082a8648ce3d03010703420004709b41dcfebe636e4657debfdfdb8c29ddb0220997f0e0485f2c4e371c76992c444bccd013c004f7824750fa4079164c1f2ab6a1982ad6833b2edc2afbefba21a350304e300e0603551d0f0101ff040403020780300c0603551d130101ff04023000300d0603551d0e0406040401020304300f0603551d2304083006800401020304300e06065103040506070101ff040131300a06082a8648ce3d04030303480030450221008041dd2ff19d0e1fc4fcb2917544b731a9b6a9ad9188d1e19de0935c639b5e6802203e7dde79f44ec444b6a18961f207276f4e12fdd2de31f06ab659d3fecde19b50","chainKey":"2d2d2d2d2d424547494e204543445341205055424c4943204b45592d2d2d2d2d0a4d466b77457759484b6f5a497a6a3043415159494b6f5a497a6a30444151634451674145316a2b2f7052304b6950316e574e7868366e76346b616b5a4d5352450a4351395a624d2b62703069582f462b4b31457142624d54497136696f4e505746794d37416d6364316b53784a6c4b494331556a79617866706f413d3d0a2d2d2d2d2d454e44204543445341205055424c4943204b45592d2d2d2d2d0a","queryStateKey":{"type":"Buffer","data":[67,132,201,160,175,97,184,46,169,165,160,66,42,253,58,93,23,69,198,147,149,53,122,163]}}} {"0":{"chaincodeID":"840edd43700b25bc15ffee31d33d193f46b408a5acf8c16db544f7db29086160","fcn":"getRegistry","args":["Participant","net.gunungmerapi.taxTimeQuickBizLoansNetwork.Bank"],"attrs":["userID"]}}$
2017-05-24T11:59:07.800Z INFO    HFCUtil                  :queryChainCode()          onComplete {"name":"WebAppAdmin","enrollment":{"key":"1fc7556b58baeed4fbd57e99638005046a67177b18e42b3fe354c9c73beff418","cert":"308201b73082015da003020102020101300a06082a8648ce3d0403033031310b300906035504061302555331143012060355040a130b48797065726c6564676572310c300a06035504031303656361301e170d3137303532333135353135385a170d3137303832313135353135385a3047310b300906035504061302555331143012060355040a130b48797065726c65646765723122302006035504030c1957656241707041646d696e5c696e737469747574696f6e5f613059301306072a8648ce3d020106082a8648ce3d03010703420004709b41dcfebe636e4657debfdfdb8c29ddb0220997f0e0485f2c4e371c76992c444bccd013c004f7824750fa4079164c1f2ab6a1982ad6833b2edc2afbefba21a350304e300e0603551d0f0101ff040403020780300c0603551d130101ff04023000300d0603551d0e0406040401020304300f0603551d2304083006800401020304300e06065103040506070101ff040131300a06082a8648ce3d04030303480030450221008041dd2ff19d0e1fc4fcb2917544b731a9b6a9ad9188d1e19de0935c639b5e6802203e7dde79f44ec444b6a18961f207276f4e12fdd2de31f06ab659d3fecde19b50","chainKey":"2d2d2d2d2d424547494e204543445341205055424c4943204b45592d2d2d2d2d0a4d466b77457759484b6f5a497a6a3043415159494b6f5a497a6a30444151634451674145316a2b2f7052304b6950316e574e7868366e76346b616b5a4d5352450a4351395a624d2b62703069582f462b4b31457142624d54497136696f4e505746794d37416d6364316b53784a6c4b494331556a79617866706f413d3d0a2d2d2d2d2d454e44204543445341205055424c4943204b45592d2d2d2d2d0a","queryStateKey":{"type":"Buffer","data":[67,132,201,160,175,97,184,46,169,165,160,66,42,253,58,93,23,69,198,147,149,53,122,163]}}} {"0":{"chaincodeID":"840edd43700b25bc15ffee31d33d193f46b408a5acf8c16db544f7db29086160","fcn":"getRegistry","args":["Participant","net.gunungmerapi.taxTimeQuickBizLoansNetwork.Bank"],"attrs":["userID"]}}$
2017-05-24T11:59:07.801Z INFO    HFCConnection            :invokeChainCode()         Function addResourceToRegistry {"0":["Participant","net.gunungmerapi.taxTimeQuickBizLoansNetwork.Bank","{\"$class\":\"net.gunungmerapi.taxTimeQuickBizLoansNetwork.Bank\",\"bankId\":\"NAB123\",\"name\":\"NAB\"}"]}$
2017-05-24T11:59:07.802Z INFO    HFCUtil                  :invokeChainCode()         function addResourceToRegistry {"0":["Participant","net.gunungmerapi.taxTimeQuickBizLoansNetwork.Bank","{\"$class\":\"net.gunungmerapi.taxTimeQuickBizLoansNetwork.Bank\",\"bankId\":\"NAB123\",\"name\":\"NAB\"}"]}$
2017-05-24T11:59:07.815Z INFO    HFCUtil                  :invokeChainCode()         onSubmitted {"name":"WebAppAdmin","enrollment":{"key":"1fc7556b58baeed4fbd57e99638005046a67177b18e42b3fe354c9c73beff418","cert":"308201b73082015da003020102020101300a06082a8648ce3d0403033031310b300906035504061302555331143012060355040a130b48797065726c6564676572310c300a06035504031303656361301e170d3137303532333135353135385a170d3137303832313135353135385a3047310b300906035504061302555331143012060355040a130b48797065726c65646765723122302006035504030c1957656241707041646d696e5c696e737469747574696f6e5f613059301306072a8648ce3d020106082a8648ce3d03010703420004709b41dcfebe636e4657debfdfdb8c29ddb0220997f0e0485f2c4e371c76992c444bccd013c004f7824750fa4079164c1f2ab6a1982ad6833b2edc2afbefba21a350304e300e0603551d0f0101ff040403020780300c0603551d130101ff04023000300d0603551d0e0406040401020304300f0603551d2304083006800401020304300e06065103040506070101ff040131300a06082a8648ce3d04030303480030450221008041dd2ff19d0e1fc4fcb2917544b731a9b6a9ad9188d1e19de0935c639b5e6802203e7dde79f44ec444b6a18961f207276f4e12fdd2de31f06ab659d3fecde19b50","chainKey":"2d2d2d2d2d424547494e204543445341205055424c4943204b45592d2d2d2d2d0a4d466b77457759484b6f5a497a6a3043415159494b6f5a497a6a30444151634451674145316a2b2f7052304b6950316e574e7868366e76346b616b5a4d5352450a4351395a624d2b62703069582f462b4b31457142624d54497136696f4e505746794d37416d6364316b53784a6c4b494331556a79617866706f413d3d0a2d2d2d2d2d454e44204543445341205055424c4943204b45592d2d2d2d2d0a","queryStateKey":{"type":"Buffer","data":[67,132,201,160,175,97,184,46,169,165,160,66,42,253,58,93,23,69,198,147,149,53,122,163]}}} {"0":{"chaincodeID":"840edd43700b25bc15ffee31d33d193f46b408a5acf8c16db544f7db29086160","fcn":"addResourceToRegistry","args":["Participant","net.gunungmerapi.taxTimeQuickBizLoansNetwork.Bank","{\"$class\":\"net.gunungmerapi.taxTimeQuickBizLoansNetwork.Bank\",\"bankId\":\"NAB123\",\"name\":\"NAB\"}"],"attrs":["userID"]}}$
2017-05-24T11:59:08.966Z INFO    HFCUtil                  :invokeChainCode()         onComplete {"name":"WebAppAdmin","enrollment":{"key":"1fc7556b58baeed4fbd57e99638005046a67177b18e42b3fe354c9c73beff418","cert":"308201b73082015da003020102020101300a06082a8648ce3d0403033031310b300906035504061302555331143012060355040a130b48797065726c6564676572310c300a06035504031303656361301e170d3137303532333135353135385a170d3137303832313135353135385a3047310b300906035504061302555331143012060355040a130b48797065726c65646765723122302006035504030c1957656241707041646d696e5c696e737469747574696f6e5f613059301306072a8648ce3d020106082a8648ce3d03010703420004709b41dcfebe636e4657debfdfdb8c29ddb0220997f0e0485f2c4e371c76992c444bccd013c004f7824750fa4079164c1f2ab6a1982ad6833b2edc2afbefba21a350304e300e0603551d0f0101ff040403020780300c0603551d130101ff04023000300d0603551d0e0406040401020304300f0603551d2304083006800401020304300e06065103040506070101ff040131300a06082a8648ce3d04030303480030450221008041dd2ff19d0e1fc4fcb2917544b731a9b6a9ad9188d1e19de0935c639b5e6802203e7dde79f44ec444b6a18961f207276f4e12fdd2de31f06ab659d3fecde19b50","chainKey":"2d2d2d2d2d424547494e204543445341205055424c4943204b45592d2d2d2d2d0a4d466b77457759484b6f5a497a6a3043415159494b6f5a497a6a30444151634451674145316a2b2f7052304b6950316e574e7868366e76346b616b5a4d5352450a4351395a624d2b62703069582f462b4b31457142624d54497136696f4e505746794d37416d6364316b53784a6c4b494331556a79617866706f413d3d0a2d2d2d2d2d454e44204543445341205055424c4943204b45592d2d2d2d2d0a","queryStateKey":{"type":"Buffer","data":[67,132,201,160,175,97,184,46,169,165,160,66,42,253,58,93,23,69,198,147,149,53,122,163]}}} {"0":{"chaincodeID":"840edd43700b25bc15ffee31d33d193f46b408a5acf8c16db544f7db29086160","fcn":"addResourceToRegistry","args":["Participant","net.gunungmerapi.taxTimeQuickBizLoansNetwork.Bank","{\"$class\":\"net.gunungmerapi.taxTimeQuickBizLoansNetwork.Bank\",\"bankId\":\"NAB123\",\"name\":\"NAB\"}"],"attrs":["userID"]}}$
2017-05-24T11:59:20.351Z INFO    HFCConnection            :queryChainCode()          Function getRegistry {"0":["Participant","net.gunungmerapi.taxTimeQuickBizLoansNetwork.Bank"]}$
2017-05-24T11:59:20.353Z INFO    HFCUtil                  :queryChainCode()          enrolledMember {"name":"WebAppAdmin","enrollment":{"key":"1fc7556b58baeed4fbd57e99638005046a67177b18e42b3fe354c9c73beff418","cert":"308201b73082015da003020102020101300a06082a8648ce3d0403033031310b300906035504061302555331143012060355040a130b48797065726c6564676572310c300a06035504031303656361301e170d3137303532333135353135385a170d3137303832313135353135385a3047310b300906035504061302555331143012060355040a130b48797065726c65646765723122302006035504030c1957656241707041646d696e5c696e737469747574696f6e5f613059301306072a8648ce3d020106082a8648ce3d03010703420004709b41dcfebe636e4657debfdfdb8c29ddb0220997f0e0485f2c4e371c76992c444bccd013c004f7824750fa4079164c1f2ab6a1982ad6833b2edc2afbefba21a350304e300e0603551d0f0101ff040403020780300c0603551d130101ff04023000300d0603551d0e0406040401020304300f0603551d2304083006800401020304300e06065103040506070101ff040131300a06082a8648ce3d04030303480030450221008041dd2ff19d0e1fc4fcb2917544b731a9b6a9ad9188d1e19de0935c639b5e6802203e7dde79f44ec444b6a18961f207276f4e12fdd2de31f06ab659d3fecde19b50","chainKey":"2d2d2d2d2d424547494e204543445341205055424c4943204b45592d2d2d2d2d0a4d466b77457759484b6f5a497a6a3043415159494b6f5a497a6a30444151634451674145316a2b2f7052304b6950316e574e7868366e76346b616b5a4d5352450a4351395a624d2b62703069582f462b4b31457142624d54497136696f4e505746794d37416d6364316b53784a6c4b494331556a79617866706f413d3d0a2d2d2d2d2d454e44204543445341205055424c4943204b45592d2d2d2d2d0a","queryStateKey":{"type":"Buffer","data":[67,132,201,160,175,97,184,46,169,165,160,66,42,253,58,93,23,69,198,147,149,53,122,163]}}} {"0":{"chaincodeID":"840edd43700b25bc15ffee31d33d193f46b408a5acf8c16db544f7db29086160","fcn":"getRegistry","args":["Participant","net.gunungmerapi.taxTimeQuickBizLoansNetwork.Bank"],"attrs":["userID"]}}$
2017-05-24T11:59:20.422Z INFO    HFCUtil                  :queryChainCode()          onComplete {"name":"WebAppAdmin","enrollment":{"key":"1fc7556b58baeed4fbd57e99638005046a67177b18e42b3fe354c9c73beff418","cert":"308201b73082015da003020102020101300a06082a8648ce3d0403033031310b300906035504061302555331143012060355040a130b48797065726c6564676572310c300a06035504031303656361301e170d3137303532333135353135385a170d3137303832313135353135385a3047310b300906035504061302555331143012060355040a130b48797065726c65646765723122302006035504030c1957656241707041646d696e5c696e737469747574696f6e5f613059301306072a8648ce3d020106082a8648ce3d03010703420004709b41dcfebe636e4657debfdfdb8c29ddb0220997f0e0485f2c4e371c76992c444bccd013c004f7824750fa4079164c1f2ab6a1982ad6833b2edc2afbefba21a350304e300e0603551d0f0101ff040403020780300c0603551d130101ff04023000300d0603551d0e0406040401020304300f0603551d2304083006800401020304300e06065103040506070101ff040131300a06082a8648ce3d04030303480030450221008041dd2ff19d0e1fc4fcb2917544b731a9b6a9ad9188d1e19de0935c639b5e6802203e7dde79f44ec444b6a18961f207276f4e12fdd2de31f06ab659d3fecde19b50","chainKey":"2d2d2d2d2d424547494e204543445341205055424c4943204b45592d2d2d2d2d0a4d466b77457759484b6f5a497a6a3043415159494b6f5a497a6a30444151634451674145316a2b2f7052304b6950316e574e7868366e76346b616b5a4d5352450a4351395a624d2b62703069582f462b4b31457142624d54497136696f4e505746794d37416d6364316b53784a6c4b494331556a79617866706f413d3d0a2d2d2d2d2d454e44204543445341205055424c4943204b45592d2d2d2d2d0a","queryStateKey":{"type":"Buffer","data":[67,132,201,160,175,97,184,46,169,165,160,66,42,253,58,93,23,69,198,147,149,53,122,163]}}} {"0":{"chaincodeID":"840edd43700b25bc15ffee31d33d193f46b408a5acf8c16db544f7db29086160","fcn":"getRegistry","args":["Participant","net.gunungmerapi.taxTimeQuickBizLoansNetwork.Bank"],"attrs":["userID"]}}$
2017-05-24T11:59:20.423Z INFO    HFCConnection            :queryChainCode()          Function getResourceInRegistry {"0":["Participant","net.gunungmerapi.taxTimeQuickBizLoansNetwork.Bank","ANZ123"]}$
2017-05-24T11:59:20.425Z INFO    HFCUtil                  :queryChainCode()          enrolledMember {"name":"WebAppAdmin","enrollment":{"key":"1fc7556b58baeed4fbd57e99638005046a67177b18e42b3fe354c9c73beff418","cert":"308201b73082015da003020102020101300a06082a8648ce3d0403033031310b300906035504061302555331143012060355040a130b48797065726c6564676572310c300a06035504031303656361301e170d3137303532333135353135385a170d3137303832313135353135385a3047310b300906035504061302555331143012060355040a130b48797065726c65646765723122302006035504030c1957656241707041646d696e5c696e737469747574696f6e5f613059301306072a8648ce3d020106082a8648ce3d03010703420004709b41dcfebe636e4657debfdfdb8c29ddb0220997f0e0485f2c4e371c76992c444bccd013c004f7824750fa4079164c1f2ab6a1982ad6833b2edc2afbefba21a350304e300e0603551d0f0101ff040403020780300c0603551d130101ff04023000300d0603551d0e0406040401020304300f0603551d2304083006800401020304300e06065103040506070101ff040131300a06082a8648ce3d04030303480030450221008041dd2ff19d0e1fc4fcb2917544b731a9b6a9ad9188d1e19de0935c639b5e6802203e7dde79f44ec444b6a18961f207276f4e12fdd2de31f06ab659d3fecde19b50","chainKey":"2d2d2d2d2d424547494e204543445341205055424c4943204b45592d2d2d2d2d0a4d466b77457759484b6f5a497a6a3043415159494b6f5a497a6a30444151634451674145316a2b2f7052304b6950316e574e7868366e76346b616b5a4d5352450a4351395a624d2b62703069582f462b4b31457142624d54497136696f4e505746794d37416d6364316b53784a6c4b494331556a79617866706f413d3d0a2d2d2d2d2d454e44204543445341205055424c4943204b45592d2d2d2d2d0a","queryStateKey":{"type":"Buffer","data":[67,132,201,160,175,97,184,46,169,165,160,66,42,253,58,93,23,69,198,147,149,53,122,163]}}} {"0":{"chaincodeID":"840edd43700b25bc15ffee31d33d193f46b408a5acf8c16db544f7db29086160","fcn":"getResourceInRegistry","args":["Participant","net.gunungmerapi.taxTimeQuickBizLoansNetwork.Bank","ANZ123"],"attrs":["userID"]}}$
2017-05-24T11:59:20.520Z INFO    HFCUtil                  :queryChainCode()          onComplete {"name":"WebAppAdmin","enrollment":{"key":"1fc7556b58baeed4fbd57e99638005046a67177b18e42b3fe354c9c73beff418","cert":"308201b73082015da003020102020101300a06082a8648ce3d0403033031310b300906035504061302555331143012060355040a130b48797065726c6564676572310c300a06035504031303656361301e170d3137303532333135353135385a170d3137303832313135353135385a3047310b300906035504061302555331143012060355040a130b48797065726c65646765723122302006035504030c1957656241707041646d696e5c696e737469747574696f6e5f613059301306072a8648ce3d020106082a8648ce3d03010703420004709b41dcfebe636e4657debfdfdb8c29ddb0220997f0e0485f2c4e371c76992c444bccd013c004f7824750fa4079164c1f2ab6a1982ad6833b2edc2afbefba21a350304e300e0603551d0f0101ff040403020780300c0603551d130101ff04023000300d0603551d0e0406040401020304300f0603551d2304083006800401020304300e06065103040506070101ff040131300a06082a8648ce3d04030303480030450221008041dd2ff19d0e1fc4fcb2917544b731a9b6a9ad9188d1e19de0935c639b5e6802203e7dde79f44ec444b6a18961f207276f4e12fdd2de31f06ab659d3fecde19b50","chainKey":"2d2d2d2d2d424547494e204543445341205055424c4943204b45592d2d2d2d2d0a4d466b77457759484b6f5a497a6a3043415159494b6f5a497a6a30444151634451674145316a2b2f7052304b6950316e574e7868366e76346b616b5a4d5352450a4351395a624d2b62703069582f462b4b31457142624d54497136696f4e505746794d37416d6364316b53784a6c4b494331556a79617866706f413d3d0a2d2d2d2d2d454e44204543445341205055424c4943204b45592d2d2d2d2d0a","queryStateKey":{"type":"Buffer","data":[67,132,201,160,175,97,184,46,169,165,160,66,42,253,58,93,23,69,198,147,149,53,122,163]}}} {"0":{"chaincodeID":"840edd43700b25bc15ffee31d33d193f46b408a5acf8c16db544f7db29086160","fcn":"getResourceInRegistry","args":["Participant","net.gunungmerapi.taxTimeQuickBizLoansNetwork.Bank","ANZ123"],"attrs":["userID"]}}$
2017-05-24T12:00:42.181Z INFO    HFCConnection            :queryChainCode()          Function getRegistry {"0":["Participant","net.gunungmerapi.taxTimeQuickBizLoansNetwork.TaxAccountant"]}$
2017-05-24T12:00:42.183Z INFO    HFCUtil                  :queryChainCode()          enrolledMember {"name":"WebAppAdmin","enrollment":{"key":"1fc7556b58baeed4fbd57e99638005046a67177b18e42b3fe354c9c73beff418","cert":"308201b73082015da003020102020101300a06082a8648ce3d0403033031310b300906035504061302555331143012060355040a130b48797065726c6564676572310c300a06035504031303656361301e170d3137303532333135353135385a170d3137303832313135353135385a3047310b300906035504061302555331143012060355040a130b48797065726c65646765723122302006035504030c1957656241707041646d696e5c696e737469747574696f6e5f613059301306072a8648ce3d020106082a8648ce3d03010703420004709b41dcfebe636e4657debfdfdb8c29ddb0220997f0e0485f2c4e371c76992c444bccd013c004f7824750fa4079164c1f2ab6a1982ad6833b2edc2afbefba21a350304e300e0603551d0f0101ff040403020780300c0603551d130101ff04023000300d0603551d0e0406040401020304300f0603551d2304083006800401020304300e06065103040506070101ff040131300a06082a8648ce3d04030303480030450221008041dd2ff19d0e1fc4fcb2917544b731a9b6a9ad9188d1e19de0935c639b5e6802203e7dde79f44ec444b6a18961f207276f4e12fdd2de31f06ab659d3fecde19b50","chainKey":"2d2d2d2d2d424547494e204543445341205055424c4943204b45592d2d2d2d2d0a4d466b77457759484b6f5a497a6a3043415159494b6f5a497a6a30444151634451674145316a2b2f7052304b6950316e574e7868366e76346b616b5a4d5352450a4351395a624d2b62703069582f462b4b31457142624d54497136696f4e505746794d37416d6364316b53784a6c4b494331556a79617866706f413d3d0a2d2d2d2d2d454e44204543445341205055424c4943204b45592d2d2d2d2d0a","queryStateKey":{"type":"Buffer","data":[67,132,201,160,175,97,184,46,169,165,160,66,42,253,58,93,23,69,198,147,149,53,122,163]}}} {"0":{"chaincodeID":"840edd43700b25bc15ffee31d33d193f46b408a5acf8c16db544f7db29086160","fcn":"getRegistry","args":["Participant","net.gunungmerapi.taxTimeQuickBizLoansNetwork.TaxAccountant"],"attrs":["userID"]}}$
2017-05-24T12:00:42.248Z INFO    HFCUtil                  :queryChainCode()          onComplete {"name":"WebAppAdmin","enrollment":{"key":"1fc7556b58baeed4fbd57e99638005046a67177b18e42b3fe354c9c73beff418","cert":"308201b73082015da003020102020101300a06082a8648ce3d0403033031310b300906035504061302555331143012060355040a130b48797065726c6564676572310c300a06035504031303656361301e170d3137303532333135353135385a170d3137303832313135353135385a3047310b300906035504061302555331143012060355040a130b48797065726c65646765723122302006035504030c1957656241707041646d696e5c696e737469747574696f6e5f613059301306072a8648ce3d020106082a8648ce3d03010703420004709b41dcfebe636e4657debfdfdb8c29ddb0220997f0e0485f2c4e371c76992c444bccd013c004f7824750fa4079164c1f2ab6a1982ad6833b2edc2afbefba21a350304e300e0603551d0f0101ff040403020780300c0603551d130101ff04023000300d0603551d0e0406040401020304300f0603551d2304083006800401020304300e06065103040506070101ff040131300a06082a8648ce3d04030303480030450221008041dd2ff19d0e1fc4fcb2917544b731a9b6a9ad9188d1e19de0935c639b5e6802203e7dde79f44ec444b6a18961f207276f4e12fdd2de31f06ab659d3fecde19b50","chainKey":"2d2d2d2d2d424547494e204543445341205055424c4943204b45592d2d2d2d2d0a4d466b77457759484b6f5a497a6a3043415159494b6f5a497a6a30444151634451674145316a2b2f7052304b6950316e574e7868366e76346b616b5a4d5352450a4351395a624d2b62703069582f462b4b31457142624d54497136696f4e505746794d37416d6364316b53784a6c4b494331556a79617866706f413d3d0a2d2d2d2d2d454e44204543445341205055424c4943204b45592d2d2d2d2d0a","queryStateKey":{"type":"Buffer","data":[67,132,201,160,175,97,184,46,169,165,160,66,42,253,58,93,23,69,198,147,149,53,122,163]}}} {"0":{"chaincodeID":"840edd43700b25bc15ffee31d33d193f46b408a5acf8c16db544f7db29086160","fcn":"getRegistry","args":["Participant","net.gunungmerapi.taxTimeQuickBizLoansNetwork.TaxAccountant"],"attrs":["userID"]}}$
2017-05-24T12:00:42.248Z INFO    HFCConnection            :invokeChainCode()         Function addResourceToRegistry {"0":["Participant","net.gunungmerapi.taxTimeQuickBizLoansNetwork.TaxAccountant","{\"$class\":\"net.gunungmerapi.taxTimeQuickBizLoansNetwork.TaxAccountant\",\"taxAccountantId\":\"AB123\",\"firstName\":\"John\",\"lastName\":\"Tax\"}"]}$
2017-05-24T12:00:42.248Z INFO    HFCUtil                  :invokeChainCode()         function addResourceToRegistry {"0":["Participant","net.gunungmerapi.taxTimeQuickBizLoansNetwork.TaxAccountant","{\"$class\":\"net.gunungmerapi.taxTimeQuickBizLoansNetwork.TaxAccountant\",\"taxAccountantId\":\"AB123\",\"firstName\":\"John\",\"lastName\":\"Tax\"}"]}$
2017-05-24T12:00:42.259Z INFO    HFCUtil                  :invokeChainCode()         onSubmitted {"name":"WebAppAdmin","enrollment":{"key":"1fc7556b58baeed4fbd57e99638005046a67177b18e42b3fe354c9c73beff418","cert":"308201b73082015da003020102020101300a06082a8648ce3d0403033031310b300906035504061302555331143012060355040a130b48797065726c6564676572310c300a06035504031303656361301e170d3137303532333135353135385a170d3137303832313135353135385a3047310b300906035504061302555331143012060355040a130b48797065726c65646765723122302006035504030c1957656241707041646d696e5c696e737469747574696f6e5f613059301306072a8648ce3d020106082a8648ce3d03010703420004709b41dcfebe636e4657debfdfdb8c29ddb0220997f0e0485f2c4e371c76992c444bccd013c004f7824750fa4079164c1f2ab6a1982ad6833b2edc2afbefba21a350304e300e0603551d0f0101ff040403020780300c0603551d130101ff04023000300d0603551d0e0406040401020304300f0603551d2304083006800401020304300e06065103040506070101ff040131300a06082a8648ce3d04030303480030450221008041dd2ff19d0e1fc4fcb2917544b731a9b6a9ad9188d1e19de0935c639b5e6802203e7dde79f44ec444b6a18961f207276f4e12fdd2de31f06ab659d3fecde19b50","chainKey":"2d2d2d2d2d424547494e204543445341205055424c4943204b45592d2d2d2d2d0a4d466b77457759484b6f5a497a6a3043415159494b6f5a497a6a30444151634451674145316a2b2f7052304b6950316e574e7868366e76346b616b5a4d5352450a4351395a624d2b62703069582f462b4b31457142624d54497136696f4e505746794d37416d6364316b53784a6c4b494331556a79617866706f413d3d0a2d2d2d2d2d454e44204543445341205055424c4943204b45592d2d2d2d2d0a","queryStateKey":{"type":"Buffer","data":[67,132,201,160,175,97,184,46,169,165,160,66,42,253,58,93,23,69,198,147,149,53,122,163]}}} {"0":{"chaincodeID":"840edd43700b25bc15ffee31d33d193f46b408a5acf8c16db544f7db29086160","fcn":"addResourceToRegistry","args":["Participant","net.gunungmerapi.taxTimeQuickBizLoansNetwork.TaxAccountant","{\"$class\":\"net.gunungmerapi.taxTimeQuickBizLoansNetwork.TaxAccountant\",\"taxAccountantId\":\"AB123\",\"firstName\":\"John\",\"lastName\":\"Tax\"}"],"attrs":["userID"]}}$
